,item_id,value,year,day,month,hour,minute,second
95,11,0.805060982704163,2017,3,4,17,1,41
96,11,0.860388994216919,2017,3,4,17,1,42
97,11,0.852277994155884,2017,3,4,17,1,43
98,11,0.759030997753143,2017,3,4,17,1,44
99,11,0.751314997673035,2017,3,4,17,1,45
100,11,0.853267014026642,2017,3,4,17,1,46
101,11,0.82405298948288,2017,3,4,17,1,47
102,11,0.821877002716064,2017,3,4,17,1,48
103,11,0.823130011558533,2017,3,4,17,1,49
104,11,0.841660976409912,2017,3,4,17,1,50
105,11,0.736872971057892,2017,3,4,17,1,51
106,11,0.77690201997757,2017,3,4,17,1,52
107,11,0.891844987869263,2017,3,4,17,1,53
108,11,0.913276970386505,2017,3,4,17,1,54
109,11,0.854651987552643,2017,3,4,17,1,55
110,11,0.849904000759125,2017,3,4,17,1,56
111,11,0.859268009662628,2017,3,4,17,1,57
112,11,0.727178990840912,2017,3,4,17,1,58
113,11,0.750061988830566,2017,3,4,17,1,59
114,11,0.82490998506546,2017,3,4,17,2,0
115,11,0.735620021820068,2017,3,4,17,2,2
116,11,0.609995007514954,2017,3,4,17,2,3
117,11,0.762063980102539,2017,3,4,17,2,4
118,11,0.849904000759125,2017,3,4,17,2,5
119,11,0.792596995830536,2017,3,4,17,2,6
120,11,0.881492018699646,2017,3,4,17,2,7
121,11,0.765493988990784,2017,3,4,17,2,8
122,11,0.798928022384644,2017,3,4,17,2,9
123,11,0.835659980773926,2017,3,4,17,2,10
124,11,0.751645028591156,2017,3,4,17,2,11
125,11,0.784024000167847,2017,3,4,17,2,12
126,11,0.898438990116119,2017,3,4,17,2,13
127,11,0.711748003959656,2017,3,4,17,2,14
128,11,0.738983988761902,2017,3,4,17,2,15
129,11,0.742807984352112,2017,3,4,17,2,16
130,11,0.734432995319366,2017,3,4,17,2,17
131,11,0.72434401512146,2017,3,4,17,2,18
132,11,0.859597980976105,2017,3,4,17,2,19
133,11,0.814293026924133,2017,3,4,17,2,20
134,11,0.934445977210999,2017,3,4,17,2,21
135,11,0.813766002655029,2017,3,4,17,2,22
136,11,0.792136013507843,2017,3,4,17,2,23
137,11,0.825438022613525,2017,3,4,17,2,24
138,11,0.665454983711243,2017,3,4,17,2,25
139,11,0.814095020294189,2017,3,4,17,2,26
140,11,0.788047015666962,2017,3,4,17,2,27
141,11,0.86770898103714,2017,3,4,17,2,28
142,11,0.787057995796204,2017,3,4,17,2,29
143,11,0.901208996772766,2017,3,4,17,2,30
144,11,0.717024028301239,2017,3,4,17,2,31
145,11,0.758503019809723,2017,3,4,17,2,32
146,11,0.749337017536163,2017,3,4,17,2,33
147,11,0.800511002540588,2017,3,4,17,2,34
148,11,0.742479026317596,2017,3,4,17,2,35
149,11,0.839417994022369,2017,3,4,17,2,36
150,11,0.760218024253845,2017,3,4,17,2,37
151,11,0.790684998035431,2017,3,4,17,2,38
152,11,0.81811797618866,2017,3,4,17,2,39
153,11,0.751249015331268,2017,3,4,17,2,40
154,11,0.745117008686066,2017,3,4,17,2,41
155,11,0.855970978736877,2017,3,4,17,2,42
156,11,0.703966975212097,2017,3,4,17,2,43
157,11,0.856037020683289,2017,3,4,17,2,44
158,11,0.890327990055084,2017,3,4,17,2,45
159,11,0.779540002346039,2017,3,4,17,2,46
160,11,0.75533801317215,2017,3,4,17,2,47
161,11,0.830648005008698,2017,3,4,17,2,48
162,11,0.739247024059296,2017,3,4,17,2,49
163,11,0.824250996112823,2017,3,4,17,2,50
164,11,0.792927026748657,2017,3,4,17,2,51
165,11,0.777297973632812,2017,3,4,17,2,52
166,11,0.828076004981995,2017,3,4,17,2,53
167,11,0.810930013656616,2017,3,4,17,2,54
168,11,0.820096015930176,2017,3,4,17,2,55
169,11,0.978101015090942,2017,3,4,17,2,56
170,11,0.787783026695251,2017,3,4,17,2,57
171,11,0.765164017677307,2017,3,4,17,2,58
172,11,0.817589998245239,2017,3,4,17,2,59
173,11,0.75375497341156,2017,3,4,17,3,0
174,11,0.908463001251221,2017,3,4,17,3,1
175,11,0.68154501914978,2017,3,4,17,3,2
176,11,0.788178980350494,2017,3,4,17,3,3
177,11,0.736609995365143,2017,3,4,17,3,4
178,11,0.880568027496338,2017,3,4,17,3,5
179,11,0.820689976215363,2017,3,4,17,3,6
180,11,0.777495980262756,2017,3,4,17,3,7
181,11,0.841198980808258,2017,3,4,17,3,8
182,11,0.821942985057831,2017,3,4,17,3,9
183,11,0.78151798248291,2017,3,4,17,3,10
184,11,0.713923990726471,2017,3,4,17,3,11
185,11,0.685832023620605,2017,3,4,17,3,12
186,11,0.747160971164703,2017,3,4,17,3,13
187,11,0.828339993953705,2017,3,4,17,3,14
188,11,0.805324971675873,2017,3,4,17,3,15
189,11,0.743402004241943,2017,3,4,17,3,16
190,11,0.827679991722107,2017,3,4,17,3,17
191,11,0.837373971939087,2017,3,4,17,3,18
192,11,0.76239401102066,2017,3,4,17,3,19
193,11,0.805588006973267,2017,3,4,17,3,20
194,11,0.865334987640381,2017,3,4,17,3,21
195,11,0.773737013339996,2017,3,4,17,3,22
196,11,0.778155028820038,2017,3,4,17,3,23
197,11,0.915518999099731,2017,3,4,17,3,24
198,11,0.799126029014587,2017,3,4,17,3,25
199,11,0.792003989219666,2017,3,4,17,3,26
200,11,0.801764011383057,2017,3,4,17,3,27
201,11,0.843704998493195,2017,3,4,17,3,28
202,11,0.784353971481323,2017,3,4,17,3,29
203,11,0.800114989280701,2017,3,4,17,3,30
204,11,0.836385011672974,2017,3,4,17,3,31
205,11,0.74940299987793,2017,3,4,17,3,32
206,11,0.847332000732422,2017,3,4,17,3,33
207,11,0.643428981304169,2017,3,4,17,3,34
208,11,0.766417026519775,2017,3,4,17,3,35
209,11,0.947502970695496,2017,3,4,17,3,36
210,11,0.801169991493225,2017,3,4,17,3,37
211,11,0.912815988063812,2017,3,4,17,3,38
212,11,0.796223998069763,2017,3,4,17,3,39
213,11,0.762328028678894,2017,3,4,17,3,40
214,11,0.820425987243652,2017,3,4,17,3,41
215,11,0.833284974098206,2017,3,4,17,3,42
216,11,0.696119010448456,2017,3,4,17,3,43
217,11,0.816534996032715,2017,3,4,17,3,44
218,11,0.839814007282257,2017,3,4,17,3,45
219,11,1.01496505737305,2017,3,4,17,3,46
220,11,0.743005990982056,2017,3,4,17,3,47
221,11,0.816074013710022,2017,3,4,17,3,48
222,11,0.766879022121429,2017,3,4,17,3,49
223,11,0.757184982299805,2017,3,4,17,3,50
224,11,0.855377018451691,2017,3,4,17,3,51
225,11,0.797806978225708,2017,3,4,17,3,52
226,11,0.755800008773804,2017,3,4,17,3,53
227,11,0.831570982933044,2017,3,4,17,3,54
228,11,0.753228008747101,2017,3,4,17,3,55
229,11,0.823130011558533,2017,3,4,17,3,56
230,11,0.860323011875153,2017,3,4,17,3,57
231,11,0.754679024219513,2017,3,4,17,3,58
232,11,0.7187380194664,2017,3,4,17,3,59
233,11,0.87984299659729,2017,3,4,17,4,0
234,11,0.858937978744507,2017,3,4,17,4,1
235,11,0.841989994049072,2017,3,4,17,4,2
236,11,0.836121022701263,2017,3,4,17,4,3
237,11,0.819041013717651,2017,3,4,17,4,4
238,11,0.810139000415802,2017,3,4,17,4,5
239,11,0.787321984767914,2017,3,4,17,4,6
240,11,0.792333006858826,2017,3,4,17,4,7
241,11,0.888152003288269,2017,3,4,17,4,8
242,11,0.824514985084534,2017,3,4,17,4,9
243,11,0.753426015377045,2017,3,4,17,4,10
244,11,0.756657004356384,2017,3,4,17,4,11
245,11,0.798663973808289,2017,3,4,17,4,12
246,11,0.759756028652191,2017,3,4,17,4,13
247,11,0.922838985919952,2017,3,4,17,4,14
248,11,0.824976027011871,2017,3,4,17,4,15
249,11,0.809809029102325,2017,3,4,17,4,16
250,11,0.819899022579193,2017,3,4,17,4,17
251,11,0.674818992614746,2017,3,4,17,4,18
252,11,0.796751976013184,2017,3,4,17,4,19
253,11,0.825900018215179,2017,3,4,17,4,20
254,11,0.787585020065308,2017,3,4,17,4,21
255,11,0.844035029411316,2017,3,4,17,4,22
256,11,0.79305899143219,2017,3,4,17,4,23
257,11,0.822997987270355,2017,3,4,17,4,24
258,11,0.827745974063873,2017,3,4,17,4,25
259,11,0.821877002716064,2017,3,4,17,4,26
260,11,0.823261976242065,2017,3,4,17,4,27
261,11,0.805060982704163,2017,3,4,17,4,28
262,11,0.786530017852783,2017,3,4,17,4,29
263,11,0.784287989139557,2017,3,4,17,4,30
264,11,0.958976984024048,2017,3,4,17,4,31
265,11,0.846078991889954,2017,3,4,17,4,32
266,11,0.809611022472382,2017,3,4,17,4,33
267,11,0.785408973693848,2017,3,4,17,4,34
268,11,0.827614009380341,2017,3,4,17,4,35
269,11,0.760020017623901,2017,3,4,17,4,36
270,11,0.821613013744354,2017,3,4,17,4,37
271,11,0.798861980438232,2017,3,4,17,4,38
272,11,0.788311004638672,2017,3,4,17,4,39
273,11,1.00889801979065,2017,3,4,17,4,40
274,11,0.777495980262756,2017,3,4,17,4,41
275,11,0.793850004673004,2017,3,4,17,4,42
276,11,0.813898026943207,2017,3,4,17,4,43
277,11,0.796620011329651,2017,3,4,17,4,44
278,11,0.751645028591156,2017,3,4,17,4,45
279,11,0.862169981002808,2017,3,4,17,4,46
280,11,0.75995397567749,2017,3,4,17,4,47
281,11,0.769450008869171,2017,3,4,17,4,48
282,11,0.782244026660919,2017,3,4,17,4,49
283,11,0.856959998607635,2017,3,4,17,4,50
284,11,0.804138004779816,2017,3,4,17,4,51
285,11,0.891251027584076,2017,3,4,17,4,52
286,11,0.73403799533844,2017,3,4,17,4,53
287,11,0.824185013771057,2017,3,4,17,4,54
288,11,0.815612018108368,2017,3,4,17,4,55
289,11,0.909123003482819,2017,3,4,17,4,56
290,11,0.832494020462036,2017,3,4,17,4,57
291,11,0.761735022068024,2017,3,4,17,4,58
292,11,0.766219019889832,2017,3,4,17,4,59
293,11,0.744391024112701,2017,3,4,17,5,0
294,11,0.73403799533844,2017,3,4,17,5,1
295,11,0.840143978595734,2017,3,4,17,5,2
296,11,0.74940299987793,2017,3,4,17,5,3
297,11,0.827283978462219,2017,3,4,17,5,4
298,11,0.793389022350311,2017,3,4,17,5,5
299,11,0.73113602399826,2017,3,4,17,5,6
300,11,0.74432498216629,2017,3,4,17,5,7
301,11,0.823789000511169,2017,3,4,17,5,8
302,11,0.769648015499115,2017,3,4,17,5,9
303,11,0.769055008888245,2017,3,4,17,5,10
304,11,0.740368008613586,2017,3,4,17,5,11
305,11,0.779936015605927,2017,3,4,17,5,12
306,11,0.768857002258301,2017,3,4,17,5,13
307,11,0.89012998342514,2017,3,4,17,5,14
308,11,0.851288974285126,2017,3,4,17,5,15
309,11,0.785937011241913,2017,3,4,17,5,16
310,11,0.892042994499207,2017,3,4,17,5,17
311,11,0.710627019405365,2017,3,4,17,5,18
312,11,0.720650970935822,2017,3,4,17,5,19
313,11,0.803741991519928,2017,3,4,17,5,20
314,11,0.860587000846863,2017,3,4,17,5,21
315,11,0.807105004787445,2017,3,4,17,5,22
316,11,0.849904000759125,2017,3,4,17,5,23
317,11,0.692359983921051,2017,3,4,17,5,24
318,11,0.799718976020813,2017,3,4,17,5,25
319,11,0.813962996006012,2017,3,4,17,5,26
320,11,0.792267024517059,2017,3,4,17,5,27
321,11,0.847859025001526,2017,3,4,17,5,28
322,11,0.799916982650757,2017,3,4,17,5,29
323,11,0.72460800409317,2017,3,4,17,5,30
324,11,0.838560998439789,2017,3,4,17,5,31
325,11,0.810139000415802,2017,3,4,17,5,32
326,11,0.755800008773804,2017,3,4,17,5,33
327,11,0.869159996509552,2017,3,4,17,5,34
328,11,0.829789996147156,2017,3,4,17,5,35
329,11,0.939260005950928,2017,3,4,17,5,36
330,11,0.816667020320892,2017,3,4,17,5,37
331,11,0.791079998016357,2017,3,4,17,5,38
332,11,0.755205988883972,2017,3,4,17,5,39
333,11,0.76180100440979,2017,3,4,17,5,40
334,11,0.778221011161804,2017,3,4,17,5,41
335,11,1.00019299983978,2017,3,4,17,5,42
336,11,0.810797989368439,2017,3,4,17,5,43
337,11,0.735356986522675,2017,3,4,17,5,44
338,11,0.791145980358124,2017,3,4,17,5,45
339,11,0.615863978862762,2017,3,4,17,5,46
340,11,0.852541983127594,2017,3,4,17,5,47
341,11,0.787849009037018,2017,3,4,17,5,48
342,11,0.838164985179901,2017,3,4,17,5,49
343,11,0.817129015922546,2017,3,4,17,5,50
344,11,0.961548984050751,2017,3,4,17,5,51
345,11,0.865334987640381,2017,3,4,17,5,52
346,11,0.771363019943237,2017,3,4,17,5,53
347,11,0.713858008384705,2017,3,4,17,5,54
348,11,0.788047015666962,2017,3,4,17,5,55
349,11,0.810468018054962,2017,3,4,17,5,56
350,11,0.679237008094788,2017,3,4,17,5,57
351,11,0.723420977592468,2017,3,4,17,5,58
352,11,0.806577980518341,2017,3,4,17,5,59
353,11,0.962077021598816,2017,3,4,17,6,0
354,11,0.787651002407074,2017,3,4,17,6,1
355,11,0.804995000362396,2017,3,4,17,6,2
356,11,0.700866997241974,2017,3,4,17,6,3
357,11,0.787518978118896,2017,3,4,17,6,4
358,11,0.77802300453186,2017,3,4,17,6,5
359,11,0.884986996650696,2017,3,4,17,6,6
360,11,0.806972980499268,2017,3,4,17,6,7
361,11,0.757513999938965,2017,3,4,17,6,8
362,11,0.764307022094727,2017,3,4,17,6,9
363,11,0.926663994789124,2017,3,4,17,6,10
364,11,0.774990022182465,2017,3,4,17,6,11
365,11,0.796356022357941,2017,3,4,17,6,12
366,11,0.795696973800659,2017,3,4,17,6,13
367,11,0.828076004981995,2017,3,4,17,6,14
368,11,0.774066984653473,2017,3,4,17,6,15
369,11,0.823064029216766,2017,3,4,17,6,16
370,11,0.800049006938934,2017,3,4,17,6,17
371,11,0.810335993766785,2017,3,4,17,6,18
372,11,0.694207012653351,2017,3,4,17,6,19
373,11,0.745775997638702,2017,3,4,17,6,20
374,11,0.899691998958588,2017,3,4,17,6,21
375,11,0.815612018108368,2017,3,4,17,6,22
376,11,0.801169991493225,2017,3,4,17,6,23
377,11,0.881228029727936,2017,3,4,17,6,24
378,11,0.665125012397766,2017,3,4,17,6,25
379,11,0.865203022956848,2017,3,4,17,6,26
380,11,0.767867982387543,2017,3,4,17,6,27
381,11,0.874302983283997,2017,3,4,17,6,28
382,11,0.788838028907776,2017,3,4,17,6,29
383,11,0.857290029525757,2017,3,4,17,6,30
384,11,0.786397993564606,2017,3,4,17,6,31
385,11,0.763911008834839,2017,3,4,17,6,32
386,11,0.796487987041473,2017,3,4,17,6,33
387,11,0.831043004989624,2017,3,4,17,6,34
388,11,0.750590026378632,2017,3,4,17,6,35
389,11,0.776309013366699,2017,3,4,17,6,36
390,11,0.748215973377228,2017,3,4,17,6,37
391,11,0.833284974098206,2017,3,4,17,6,38
392,11,0.787914991378784,2017,3,4,17,6,39
393,11,0.882414996623993,2017,3,4,17,6,40
394,11,0.839616000652313,2017,3,4,17,6,41
395,11,0.82675701379776,2017,3,4,17,6,42
396,11,0.904968023300171,2017,3,4,17,6,43
397,11,0.859992980957031,2017,3,4,17,6,44
398,11,0.807896971702576,2017,3,4,17,6,45
399,11,0.795565009117126,2017,3,4,17,6,46
400,11,0.784551978111267,2017,3,4,17,6,47
401,11,0.918618977069855,2017,3,4,17,6,48
402,11,0.652463018894196,2017,3,4,17,6,49
403,11,0.794377982616425,2017,3,4,17,6,50
404,11,0.733048975467682,2017,3,4,17,6,51
405,11,0.780727028846741,2017,3,4,17,6,52
406,11,0.664332985877991,2017,3,4,17,6,53
407,11,0.677918016910553,2017,3,4,17,6,54
408,11,0.722036004066467,2017,3,4,17,6,55
409,11,0.774594008922577,2017,3,4,17,6,56
410,11,0.826426982879639,2017,3,4,17,6,57
411,11,0.870016992092133,2017,3,4,17,6,58
412,11,0.806511998176575,2017,3,4,17,6,59
413,11,0.684974014759064,2017,3,4,17,7,0
414,11,0.856696009635925,2017,3,4,17,7,1
415,11,0.810271024703979,2017,3,4,17,7,2
416,11,0.761866986751556,2017,3,4,17,7,3
417,11,0.853729009628296,2017,3,4,17,7,4
418,11,0.748744010925293,2017,3,4,17,7,5
419,11,0.900153994560242,2017,3,4,17,7,6
420,11,0.821942985057831,2017,3,4,17,7,7
421,11,0.782836973667145,2017,3,4,17,7,8
422,11,0.823261976242065,2017,3,4,17,7,9
423,11,0.819305002689362,2017,3,4,17,7,10
424,11,0.795168995857239,2017,3,4,17,7,11
425,11,0.772549986839294,2017,3,4,17,7,12
426,11,0.838033974170685,2017,3,4,17,7,13
427,11,0.924026012420654,2017,3,4,17,7,14
428,11,0.938205003738403,2017,3,4,17,7,15
429,11,0.73812597990036,2017,3,4,17,7,16
430,11,0.869159996509552,2017,3,4,17,7,17
431,11,0.732917010784149,2017,3,4,17,7,18
432,11,0.786728024482727,2017,3,4,17,7,19
433,11,0.719924986362457,2017,3,4,17,7,20
434,11,0.845287978649139,2017,3,4,17,7,21
435,11,0.793124973773956,2017,3,4,17,7,22
436,11,0.784089982509613,2017,3,4,17,7,23
437,11,0.77742999792099,2017,3,4,17,7,24
438,11,0.819041013717651,2017,3,4,17,7,25
439,11,0.861971974372864,2017,3,4,17,7,26
440,11,0.82490998506546,2017,3,4,17,7,27
441,11,0.846342980861664,2017,3,4,17,7,28
442,11,0.763647019863129,2017,3,4,17,7,29
443,11,0.792729020118713,2017,3,4,17,7,30
444,11,0.843903005123138,2017,3,4,17,7,31
445,11,0.694009006023407,2017,3,4,17,7,32
446,11,0.766614973545074,2017,3,4,17,7,33
447,11,0.85827898979187,2017,3,4,17,7,34
448,11,0.754941999912262,2017,3,4,17,7,35
449,11,0.825107991695404,2017,3,4,17,7,36
450,11,0.857025980949402,2017,3,4,17,7,37
451,11,0.75237101316452,2017,3,4,17,7,38
452,11,0.927917003631592,2017,3,4,17,7,39
453,11,0.823592007160187,2017,3,4,17,7,40
454,11,0.710693001747131,2017,3,4,17,7,41
455,11,0.729355990886688,2017,3,4,17,7,42
456,11,0.622062981128693,2017,3,4,17,7,43
457,11,0.85478401184082,2017,3,4,17,7,44
458,11,0.807632982730865,2017,3,4,17,7,45
459,11,0.859268009662628,2017,3,4,17,7,46
460,11,0.807170987129211,2017,3,4,17,7,47
461,11,0.803017020225525,2017,3,4,17,7,48
462,11,0.752964019775391,2017,3,4,17,7,49
463,11,0.900945007801056,2017,3,4,17,7,50
464,11,0.787585020065308,2017,3,4,17,7,51
465,11,0.806248009204865,2017,3,4,17,7,52
466,11,0.75830602645874,2017,3,4,17,7,53
467,11,0.84832102060318,2017,3,4,17,7,54
468,11,0.802884995937347,2017,3,4,17,7,55
469,11,0.882942020893097,2017,3,4,17,7,56
470,11,0.823195993900299,2017,3,4,17,7,57
471,11,0.782244026660919,2017,3,4,17,7,58
472,11,0.936160027980804,2017,3,4,17,7,59
473,11,0.730476975440979,2017,3,4,17,8,0
474,11,0.871928989887238,2017,3,4,17,8,2
475,11,0.874633014202118,2017,3,4,17,8,3
476,11,0.787585020065308,2017,3,4,17,8,4
477,11,0.77208799123764,2017,3,4,17,8,5
478,11,0.803214013576508,2017,3,4,17,8,6
479,11,0.897978007793427,2017,3,4,17,8,7
480,11,0.82649302482605,2017,3,4,17,8,8
481,11,0.86098301410675,2017,3,4,17,8,9
482,11,0.798399984836578,2017,3,4,17,8,10
483,11,0.662684977054596,2017,3,4,17,8,11
484,11,0.955218017101288,2017,3,4,17,8,12
485,11,0.86770898103714,2017,3,4,17,8,13
486,11,0.725728988647461,2017,3,4,17,8,14
487,11,0.724870979785919,2017,3,4,17,8,15
488,11,0.842055976390839,2017,3,4,17,8,16
489,11,0.765954971313477,2017,3,4,17,8,17
490,11,0.843704998493195,2017,3,4,17,8,18
491,11,0.737927973270416,2017,3,4,17,8,19
492,11,0.815150022506714,2017,3,4,17,8,20
493,11,0.769055008888245,2017,3,4,17,8,21
494,11,0.726454019546509,2017,3,4,17,8,22
495,11,0.767207980155945,2017,3,4,17,8,23
496,11,0.704033017158508,2017,3,4,17,8,24
497,11,0.812512993812561,2017,3,4,17,8,25
498,11,0.904177010059357,2017,3,4,17,8,26
499,11,0.858739972114563,2017,3,4,17,8,27
500,11,0.783891975879669,2017,3,4,17,8,28
501,11,0.803807973861694,2017,3,4,17,8,29
502,11,0.79925799369812,2017,3,4,17,8,30
503,11,0.693283021450043,2017,3,4,17,8,31
504,11,0.845221996307373,2017,3,4,17,8,32
505,11,0.862895011901855,2017,3,4,17,8,33
506,11,0.860454976558685,2017,3,4,17,8,34
507,11,0.953635990619659,2017,3,4,17,8,35
508,11,0.83084499835968,2017,3,4,17,8,36
509,11,0.907011985778809,2017,3,4,17,8,37
510,11,0.845815002918243,2017,3,4,17,8,38
511,11,0.846539974212646,2017,3,4,17,8,39
512,11,0.821480989456177,2017,3,4,17,8,40
513,11,0.790619015693665,2017,3,4,17,8,41
514,11,0.653451979160309,2017,3,4,17,8,42
515,11,0.77393501996994,2017,3,4,17,8,43
516,11,0.793191015720367,2017,3,4,17,8,44
517,11,0.768262982368469,2017,3,4,17,8,45
518,11,0.704230010509491,2017,3,4,17,8,46
519,11,0.740764021873474,2017,3,4,17,8,47
520,11,0.704230010509491,2017,3,4,17,8,48
521,11,0.875226974487305,2017,3,4,17,8,49
522,11,0.888679981231689,2017,3,4,17,8,50
523,11,0.809478998184204,2017,3,4,17,8,51
524,11,0.84832102060318,2017,3,4,17,8,52
525,11,0.791938006877899,2017,3,4,17,8,53
526,11,0.86691802740097,2017,3,4,17,8,54
527,11,0.825371980667114,2017,3,4,17,8,55
528,11,0.813435971736908,2017,3,4,17,8,56
529,11,0.831834971904755,2017,3,4,17,8,57
530,11,0.828998982906342,2017,3,4,17,8,58
531,11,1.05914795398712,2017,3,4,17,8,59
532,11,0.704361975193024,2017,3,4,17,9,0
533,11,0.804203987121582,2017,3,4,17,9,1
534,11,0.784684002399445,2017,3,4,17,9,2
535,11,0.818448007106781,2017,3,4,17,9,3
536,11,0.824976027011871,2017,3,4,17,9,4
537,11,0.802423000335693,2017,3,4,17,9,5
538,11,0.772220015525818,2017,3,4,17,9,6
539,11,0.796487987041473,2017,3,4,17,9,7
540,11,0.826295018196106,2017,3,4,17,9,8
541,11,0.749073028564453,2017,3,4,17,9,9
542,11,0.865005016326904,2017,3,4,17,9,10
543,11,0.808820009231567,2017,3,4,17,9,11
544,11,0.839088976383209,2017,3,4,17,9,12
545,11,0.825438022613525,2017,3,4,17,9,13
546,11,0.76773601770401,2017,3,4,17,9,14
547,11,0.79365199804306,2017,3,4,17,9,15
548,11,0.788245022296906,2017,3,4,17,9,16
549,11,0.714847981929779,2017,3,4,17,9,17
550,11,0.863026976585388,2017,3,4,17,9,18
551,11,0.829789996147156,2017,3,4,17,9,19
552,11,0.753886997699738,2017,3,4,17,9,20
553,11,0.782244026660919,2017,3,4,17,9,21
554,11,0.821546971797943,2017,3,4,17,9,22
555,11,0.850166976451874,2017,3,4,17,9,23
556,11,0.756657004356384,2017,3,4,17,9,24
557,11,0.858937978744507,2017,3,4,17,9,25
