month,day,day_of_week,hour,minute,max_value,min_value,mean_value,is Dish Washer,is Freezer,is Refrigerator,is Washing Machine
0.3333333333333333,0.6,0.16666666666666666,0.041666666666666664,0.0,88.5105972290039,87.910888671875,88.26109907362196,0.0,1.0,0.0,0.0
1.0,0.6666666666666666,0.16666666666666666,0.4166666666666667,0.06666666666666667,2.80116105079651,2.58208990097046,2.7014871330584516,0.0,0.0,0.0,1.0
0.3333333333333333,0.9666666666666667,0.8333333333333334,0.9583333333333334,0.6333333333333333,0.284027010202408,0.0,0.142013505101204,0.0,0.0,0.0,1.0
0.3333333333333333,0.6,0.16666666666666666,0.5416666666666666,0.9833333333333333,411.774383544922,149.51579284668,290.802474975586,0.0,0.0,0.0,1.0
0.3333333333333333,0.6333333333333333,0.3333333333333333,0.125,0.7833333333333333,86.537971496582,85.1901168823242,85.9595832824707,0.0,1.0,0.0,0.0
0.3333333333333333,0.9666666666666667,0.8333333333333334,0.375,0.8166666666666667,216.423156738281,19.1856136322021,99.64123458862302,0.0,0.0,0.0,1.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.5,0.48333333333333334,104.662727355957,0.99194997549057,16.96426188844745,0.0,0.0,0.0,1.0
0.3333333333333333,0.7,0.6666666666666666,0.375,0.016666666666666666,81.7482986450195,80.971923828125,81.3528454020872,0.0,1.0,0.0,0.0
1.0,1.0333333333333334,0.8333333333333334,0.4166666666666667,0.7666666666666667,95.2939987182617,3.37758898735046,19.028188285181074,0.0,0.0,0.0,1.0
0.4166666666666667,0.13333333333333333,0.5,0.25,0.55,206.993301391602,5.93244409561157,78.38299592610065,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.9583333333333334,0.45,0.884525001049042,0.674620985984802,0.7769379999678013,0.0,1.0,0.0,0.0
1.0,1.0,0.6666666666666666,0.20833333333333334,0.5,0.283235013484955,0.0,0.1416175067424775,0.0,0.0,0.0,1.0
0.3333333333333333,0.8,0.0,0.4583333333333333,0.16666666666666666,274.805236816406,0.940315008163452,69.6368647935439,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.875,0.5333333333333333,31.4546794891357,31.142297744751,31.282441106335874,0.0,0.0,1.0,0.0
0.4166666666666667,0.26666666666666666,0.0,0.125,0.8166666666666667,0.28956601023674,0.0,0.14478300511837,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.4166666666666667,0.65,0.274596005678177,0.0,0.1372980028390885,0.0,0.0,0.0,1.0
0.3333333333333333,1.0,1.0,0.0,0.75,0.311987012624741,0.0,0.1559935063123705,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.3333333333333333,0.35,96.3435897827148,93.989143371582,95.27640584309896,0.0,1.0,0.0,0.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.20833333333333334,0.06666666666666667,0.907935976982117,0.639537990093231,0.7640987776093564,0.0,1.0,0.0,0.0
0.3333333333333333,0.9,0.5,0.5833333333333334,0.016666666666666666,0.873314023017883,0.666180014610291,0.7717394768181494,0.0,1.0,0.0,0.0
0.3333333333333333,0.7,0.6666666666666666,0.4166666666666667,0.36666666666666664,81.3306655883789,69.3714752197266,75.185462697347,1.0,0.0,0.0,0.0
1.0,1.0,0.6666666666666666,0.4583333333333333,0.45,0.272486001253128,0.0,0.136243000626564,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.875,0.25,67.6016387939453,66.9894638061523,67.20947581324084,0.0,0.0,1.0,0.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.4166666666666667,0.2833333333333333,9.42378902435303,0.849376022815704,2.8699865068419506,0.0,0.0,0.0,1.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.2916666666666667,0.7833333333333333,0.916377007961273,0.671455979347229,0.7978455712055338,0.0,1.0,0.0,0.0
0.3333333333333333,0.9,0.5,0.5,0.21666666666666667,65.3357543945312,64.7380905151367,65.01812286376953,0.0,0.0,1.0,0.0
0.3333333333333333,1.0,1.0,0.875,0.05,0.272552013397217,0.0,0.1362760066986085,0.0,0.0,0.0,1.0
0.4166666666666667,0.23333333333333334,1.0,0.4583333333333333,0.36666666666666664,4.05583715438843,3.81131196022034,3.9289427677790325,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.4583333333333333,0.5333333333333333,0.998874008655548,0.580318987369537,0.760390774957065,0.0,1.0,0.0,0.0
0.3333333333333333,0.9,0.5,0.9583333333333334,0.4166666666666667,31.3813495635986,31.02392578125,31.166208137900146,0.0,0.0,1.0,0.0
0.3333333333333333,0.6333333333333333,0.3333333333333333,0.2916666666666667,0.6666666666666666,86.429557800293,85.3416595458984,85.96147116968187,0.0,1.0,0.0,0.0
0.3333333333333333,0.6333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,235.285888671875,2.88200998306274,129.31060954309862,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.5416666666666666,0.7333333333333333,30.1645908355713,28.2130699157715,29.265870784891064,0.0,0.0,1.0,0.0
1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.75,0.272617995738983,0.0,0.1363089978694915,0.0,0.0,0.0,1.0
0.3333333333333333,0.6333333333333333,0.3333333333333333,0.4583333333333333,0.55,0.986410975456238,0.758174002170563,0.8669549663861592,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.625,0.5166666666666667,29.5667304992676,28.0410194396973,29.042249226974228,0.0,0.0,1.0,0.0
0.4166666666666667,0.3,0.16666666666666666,0.375,0.06666666666666667,0.282377988100052,0.0,0.141188994050026,0.0,0.0,0.0,1.0
0.3333333333333333,0.8333333333333334,0.16666666666666666,0.4166666666666667,0.6,80.4342727661133,70.1356506347656,75.8225627834514,1.0,0.0,0.0,0.0
0.4166666666666667,0.36666666666666664,0.5,0.375,0.8,332.654083251953,23.8618640899658,83.81269745907541,0.0,0.0,0.0,1.0
1.0,0.4,0.0,0.3333333333333333,0.6833333333333333,190.949508666992,13.591007232666,92.02620060161009,0.0,0.0,0.0,1.0
0.3333333333333333,0.6,0.16666666666666666,0.4583333333333333,0.13333333333333333,0.937214970588684,0.765626013278961,0.8421657135931112,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.875,0.9666666666666667,64.0068893432617,63.4226112365723,63.632217083947126,0.0,0.0,1.0,0.0
0.08333333333333333,0.13333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.272091001272202,0.0,0.136045500636101,0.0,0.0,0.0,1.0
0.3333333333333333,0.9666666666666667,0.8333333333333334,0.375,0.45,206.724700927734,4.28486490249634,93.18009027640025,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.4166666666666667,0.7666666666666667,75.7532043457031,75.0239791870117,75.40036913553874,0.0,0.0,1.0,0.0
0.4166666666666667,0.03333333333333333,0.0,0.4583333333333333,0.9333333333333333,2126.92065429688,17.6517906188965,1826.5167780084125,0.0,0.0,0.0,1.0
0.08333333333333333,0.13333333333333333,0.3333333333333333,0.25,0.05,0.275519996881485,0.0,0.1377599984407425,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.4166666666666667,0.48333333333333334,0.802621006965637,0.567196011543274,0.6820584485928217,1.0,0.0,0.0,0.0
0.3333333333333333,0.6,0.16666666666666666,0.7083333333333334,0.5833333333333334,179.976928710938,1.03923296928406,94.61196815371514,0.0,0.0,0.0,1.0
0.4166666666666667,0.36666666666666664,0.5,0.4166666666666667,0.18333333333333332,261.645568847656,23.9690246582031,93.38774490356445,0.0,0.0,0.0,1.0
0.4166666666666667,0.26666666666666666,0.0,0.9166666666666666,0.16666666666666666,0.271959006786346,0.0,0.135979503393173,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.75,0.13333333333333333,31.3370342254639,30.883264541626,31.10086987382275,0.0,0.0,1.0,0.0
1.0,0.26666666666666666,0.5,0.75,0.6666666666666666,0.279278993606567,0.0,0.1396394968032835,0.0,0.0,0.0,1.0
0.4166666666666667,0.2,0.8333333333333334,0.0,0.6666666666666666,0.282113999128342,0.0,0.141056999564171,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.4583333333333333,0.8166666666666667,204.536834716797,5.77015209197998,66.65234078209976,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.5416666666666666,0.11666666666666667,31.303071975708,30.9623985290527,31.1626036045915,0.0,0.0,1.0,0.0
0.3333333333333333,0.9,0.5,0.375,0.5166666666666667,30.7190608978271,30.3922348022461,30.541448657795527,0.0,0.0,1.0,0.0
0.3333333333333333,0.9,0.5,0.375,0.85,0.954625010490417,0.590408980846405,0.7573980173822177,0.0,1.0,0.0,0.0
0.3333333333333333,0.9,0.5,0.4166666666666667,0.5166666666666667,2.92705011367798,2.61585402488708,2.82551650415387,0.0,0.0,1.0,0.0
0.3333333333333333,0.9,0.5,0.6666666666666666,0.6333333333333333,1.01371204853058,0.664530992507935,0.8029796804411936,0.0,1.0,0.0,0.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.375,0.5666666666666667,8.91119480133057,0.877205014228821,2.8798161211766695,0.0,0.0,0.0,1.0
1.0,0.9333333333333333,0.3333333333333333,0.75,0.95,0.309547007083893,0.0,0.145788498222828,0.0,0.0,0.0,1.0
0.3333333333333333,0.7,0.6666666666666666,0.4166666666666667,0.8166666666666667,81.6123886108398,69.8345413208008,75.09642639160157,1.0,0.0,0.0,0.0
1.0,0.6666666666666666,0.16666666666666666,0.375,0.7166666666666667,2.83677101135254,2.56421899795532,2.6998651849812476,0.0,0.0,0.0,1.0
0.4166666666666667,0.06666666666666667,0.16666666666666666,0.75,0.16666666666666666,0.276443004608154,0.0,0.138221502304077,0.0,0.0,0.0,1.0
0.3333333333333333,0.7,0.6666666666666666,0.875,0.7333333333333333,97.9612274169922,95.3688507080078,96.20987088339669,0.0,1.0,0.0,0.0
0.4166666666666667,0.23333333333333334,1.0,0.5,0.1,3.9974091053009,3.80814599990845,3.9092124761161164,0.0,0.0,0.0,1.0
0.3333333333333333,0.9666666666666667,0.8333333333333334,0.4583333333333333,0.1,2081.19189453125,1862.50280761719,1950.039035603152,0.0,0.0,0.0,1.0
0.3333333333333333,0.6333333333333333,0.3333333333333333,0.20833333333333334,0.55,81.8590240478516,80.5758590698242,81.28718032836915,0.0,1.0,0.0,0.0
1.0,0.4,0.0,0.4166666666666667,0.9833333333333333,3.99444198608398,3.81539988517761,3.9065466245015457,0.0,0.0,0.0,1.0
0.3333333333333333,0.7,0.6666666666666666,0.5,0.25,0.811326026916504,0.474081009626389,0.6448004697759946,1.0,0.0,0.0,0.0
0.3333333333333333,0.8,0.0,0.625,0.4666666666666667,30.0131816864014,2.87858104705811,14.438109461466473,0.0,0.0,0.0,1.0
1.0,0.8,0.8333333333333334,0.08333333333333333,0.26666666666666666,0.270310014486313,0.0,0.1351550072431565,0.0,0.0,0.0,1.0
0.3333333333333333,0.8,0.0,0.4583333333333333,0.4166666666666667,293.776641845703,0.923696994781494,78.14766043325267,0.0,0.0,0.0,1.0
0.3333333333333333,0.8333333333333334,0.16666666666666666,0.125,0.0,0.286664009094238,0.0,0.14127683639526367,0.0,1.0,0.0,0.0
0.3333333333333333,0.7,0.6666666666666666,0.375,0.15,81.4107894897461,79.8861999511719,80.58949838365827,0.0,1.0,0.0,0.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.041666666666666664,0.25,31.2538108825684,30.9316005706787,31.09431444588354,0.0,0.0,1.0,0.0
0.4166666666666667,0.3,0.16666666666666666,0.6666666666666666,0.2833333333333333,4.00057506561279,3.76851296424866,3.8867185237044004,0.0,0.0,0.0,1.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.041666666666666664,0.36666666666666664,0.756129026412964,0.558821022510529,0.6668393884674979,1.0,0.0,0.0,0.0
0.4166666666666667,0.13333333333333333,0.5,0.2916666666666667,0.6,0.273804992437363,0.0,0.1369024962186815,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.5833333333333334,0.6833333333333333,70.812385559082,70.1988296508789,70.5177285145905,0.0,0.0,1.0,0.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.875,0.7166666666666667,0.735818028450012,0.511406004428864,0.6278565526008606,1.0,0.0,0.0,0.0
1.0,1.0333333333333334,0.8333333333333334,0.5,0.18333333333333332,304.071197509766,5.44814109802246,167.78946158845548,0.0,0.0,0.0,1.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.5,0.16666666666666666,180.882751464844,2.7834210395813,80.89931111335756,0.0,0.0,0.0,1.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.2916666666666667,0.08333333333333333,2.92441296577454,2.69854998588562,2.8364626876378467,0.0,0.0,1.0,0.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.5,0.6333333333333333,2.95679211616516,2.74570107460022,2.829965270798782,0.0,0.0,1.0,0.0
0.3333333333333333,0.7,0.6666666666666666,0.875,0.75,95.4142227172852,93.8185424804688,94.57728020619538,0.0,1.0,0.0,0.0
0.3333333333333333,0.7,0.6666666666666666,0.5416666666666666,0.0,0.704098999500275,0.547676026821136,0.6472975545459323,1.0,0.0,0.0,0.0
0.3333333333333333,0.9666666666666667,0.8333333333333334,0.4166666666666667,0.5833333333333334,212.608474731445,4.45645523071289,97.7124959250628,0.0,0.0,0.0,1.0
1.0,1.0333333333333334,0.8333333333333334,0.4583333333333333,0.2833333333333333,2396.19750976562,1998.51452636719,2190.117704747087,0.0,0.0,0.0,1.0
0.3333333333333333,0.8666666666666667,0.3333333333333333,0.16666666666666666,0.9333333333333333,81.5017318725586,80.1627044677734,80.75425978838388,0.0,0.0,1.0,0.0
0.3333333333333333,0.9,0.5,0.9166666666666666,0.0,2.9649031162262,2.64915704727173,2.8348766464298056,0.0,0.0,1.0,0.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.625,0.16666666666666666,259.442718505859,0.987663984298706,61.34146968692032,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.875,0.11666666666666667,68.7668228149414,68.3458938598633,68.5465657464389,0.0,0.0,1.0,0.0
0.4166666666666667,0.23333333333333334,1.0,0.08333333333333333,0.7166666666666667,0.280728995800018,0.280728995800018,0.280728995800018,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.625,0.6666666666666666,31.1739501953125,30.8433017730713,30.994092068429715,0.0,0.0,1.0,0.0
0.3333333333333333,0.9333333333333333,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.85801500082016,0.65318900346756,0.7679665725806664,0.0,1.0,0.0,0.0
0.3333333333333333,0.8,0.0,0.625,0.016666666666666666,217.860961914062,1.42079305648804,54.02228734691939,0.0,0.0,0.0,1.0
1.0,0.4,0.0,0.4583333333333333,0.1,4.0056529045105,3.74464106559753,3.8859639843304956,0.0,0.0,0.0,1.0
0.3333333333333333,1.0,1.0,0.3333333333333333,0.5833333333333334,152.051452636719,5.66193580627441,51.13758617336468,0.0,0.0,0.0,1.0
0.3333333333333333,0.9,0.5,0.9583333333333334,0.7,0.782375991344452,0.527695000171661,0.6633990669654588,1.0,0.0,0.0,0.0
0.3333333333333333,0.7666666666666667,1.0,0.375,0.95,64.8868637084961,63.9717407226562,64.36748866711632,0.0,0.0,1.0,0.0
0.3333333333333333,0.9,0.5,0.7916666666666666,0.21666666666666667,41.5256576538086,0.698691010475159,15.157102227211,0.0,1.0,0.0,0.0
0.3333333333333333,0.8666666666666667,0.3333333333333333,0.5833333333333334,0.38333333333333336,80.6650161743164,79.4974517822266,79.98350787984914,0.0,1.0,0.0,0.0
0.3333333333333333,0.8,0.0,0.375,0.9333333333333333,0.951129972934723,0.76555997133255,0.8698961128791172,0.0,0.0,0.0,1.0
0.3333333333333333,0.8,0.0,0.4583333333333333,0.4,0.286202996969223,0.0,0.1403152495622635,0.0,1.0,0.0,0.0
0.3333333333333333,0.9,0.5,0.4583333333333333,0.43333333333333335,1.12153303623199,0.473684996366501,0.7673571597913215,0.0,1.0,0.0,0.0
0.3333333333333333,0.9,0.5,0.5416666666666666,0.03333333333333333,31.5388927459717,31.2128582000732,31.36706439519333,0.0,0.0,1.0,0.0
0.3333333333333333,0.6333333333333333,0.3333333333333333,0.125,0.5833333333333334,112.752502441406,99.3057861328125,101.40603535970055,0.0,1.0,0.0,0.0
1.0,0.7666666666666667,0.6666666666666666,0.041666666666666664,0.55,0.270705997943878,0.0,0.09023533264795934,0.0,0.0,0.0,1.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.5833333333333334,0.4,0.934907019138336,0.738785982131958,0.8309652835130692,0.0,0.0,0.0,1.0
0.3333333333333333,0.8333333333333334,0.16666666666666666,0.875,0.9,78.9553146362305,78.2198257446289,78.58593635559082,0.0,1.0,0.0,0.0
1.0,0.4,0.0,0.625,0.2,227.852996826172,16.0318431854248,117.31277728902883,0.0,0.0,0.0,1.0
0.4166666666666667,0.2,0.8333333333333334,0.2916666666666667,0.6166666666666667,185.631942749023,5.55233478546143,77.56744295055576,0.0,0.0,0.0,1.0
0.08333333333333333,0.03333333333333333,1.0,0.5,0.6,0.272947996854782,0.0,0.136473998427391,0.0,0.0,0.0,1.0
0.4166666666666667,0.4666666666666667,1.0,0.5416666666666666,0.43333333333333335,0.278948992490768,0.0,0.139474496245384,0.0,0.0,0.0,1.0
0.4166666666666667,0.16666666666666666,0.6666666666666666,0.25,0.8,0.273211985826492,0.0,0.136605992913246,0.0,0.0,0.0,1.0
1.0,1.0333333333333334,0.8333333333333334,0.5,0.4666666666666667,263.220672607422,5.43521595001221,63.7214344287741,0.0,0.0,0.0,1.0
0.3333333333333333,0.8666666666666667,0.3333333333333333,0.25,0.65,0.29780900478363,0.0,0.1680288016796112,0.0,1.0,0.0,0.0
0.3333333333333333,0.8,0.0,0.8333333333333334,0.4666666666666667,64.8388519287109,64.1345596313477,64.36382048008805,0.0,0.0,1.0,0.0
0.3333333333333333,0.7333333333333333,0.8333333333333334,0.7083333333333334,0.55,63.848949432373,62.2615776062012,63.15916223041082,0.0,0.0,1.0,0.0
0.3333333333333333,0.9,0.5,0.5,0.9833333333333333,0.955878019332886,0.690447986125946,0.8017767657836278,0.0,1.0,0.0,0.0
0.3333333333333333,1.0,1.0,0.4583333333333333,0.16666666666666666,0.280003994703293,0.0,0.1400019973516465,0.0,0.0,0.0,1.0
0.3333333333333333,0.7666666666666667,1.0,0.0,0.7166666666666667,0.758767008781433,0.531915009021759,0.6359008298081866,1.0,0.0,0.0,0.0
0.3333333333333333,0.6,0.16666666666666666,0.3333333333333333,0.9833333333333333,0.740038990974426,0.547411978244781,0.647971299290657,1.0,0.0,0.0,0.0
