,x1,x2,y
492,4.728587353084913,13.444904311183304,0
134,9.631723705065363,9.723141356978264,1
306,4.098731816756423,13.776480523282492,0
480,5.157463011750649,15.317836822367658,0
319,5.503561937457819,15.498530908122206,0
243,4.02367412391607,13.66133957319497,0
54,12.011753666639711,7.4943168899185775,1
363,10.21664997062856,7.1749951622910295,1
50,11.15761012810433,7.644532904245448,1
456,11.81383128171998,9.439057342183986,1
174,9.423279953647173,9.585887214301188,1
445,6.365395387833699,14.871084861582208,0
189,11.25148796436645,7.70312868713524,1
496,11.177993887938932,8.835516851031606,1
187,10.455388860891302,9.469251824183466,1
169,7.504287683920968,14.43529240898058,0
58,6.133149469016485,18.113446086803464,0
48,5.017463092791632,13.969020846355466,0
344,5.383948407987101,14.026577639199562,0
235,4.789106771788365,13.700533555951774,0
252,7.751135157366704,12.30862679662624,0
21,5.6823818018059,13.182969818219435,0
313,11.223709840942275,8.41579863221882,1
459,8.696982591165675,15.38028950758332,0
160,5.9751172686754845,13.56780500088809,0
276,5.466316687674854,14.84903180263332,0
443,9.699479774674794,10.734671444939911,1
191,7.3835560229915345,14.665696307109698,0
385,10.934323110815578,9.22321671227824,1
293,4.691171311132354,14.201189240086943,0
413,6.572103546203639,14.91210584745454,0
343,11.03563403945977,10.074068781426496,1
257,10.31728536822523,9.550475931548709,1
308,10.40624712029084,8.433018321715156,1
149,11.56383731249704,8.62058517216849,1
130,12.86193362364611,10.325297309110526,1
151,9.620052986191157,9.72613082898277,1
359,11.215523685279642,9.750742456842517,1
99,5.817161478283907,13.660497718989948,0
372,2.376834442641365,13.236326954814452,0
87,5.546091661130103,15.264247494040768,0
458,10.942274424746229,10.083179144972071,1
330,10.802961899677028,8.181580018417096,1
214,11.54967640740328,9.427585822972864,1
466,10.94035397331442,9.661377960328174,1
121,12.400413375160932,8.409130969206073,1
499,10.355090549475396,9.005968313166383,1
20,10.206119928067505,7.735222559644132,1
188,10.252771951346208,8.732358627404045,1
71,13.539993665439871,8.883817363230898,1
106,9.958676310040364,9.688233710254902,1
270,5.717753147798079,13.757238942032544,0
348,5.178057296013454,14.391455173434837,0
435,5.582275743600485,15.825358251962747,0
102,4.734244346509304,14.41443970209427,0
