x1,x2,is_0,is_1,is_2
2.94957397542192,-1.3278021047182744,0,1,0
1.6444462438578853,-2.8016791722082632,0,1,0
-0.38432013781115826,-3.945605585506261,0,0,1
1.6637640632594675,-11.362115233434695,1,0,0
-0.040040285690857935,-5.955840241545923,0,1,0
0.843443288118773,0.5582639010354205,0,1,0
1.4488004612126306,-3.748008397676276,0,1,0
-0.2992453226177656,0.09697736670533885,0,1,0
1.5402597720439197,-8.747337337750551,0,0,1
-4.716453864638364,-6.852789104112967,0,0,1
0.44696224415153285,-11.291239123636117,1,0,0
0.22108802034449193,-2.535952312169216,0,1,0
-1.2900346266422023,-13.104135682869826,1,0,0
-3.155257422685981,-1.7476772826395408,0,0,1
-4.991862714325714,-3.7496157064926376,0,0,1
-0.25670976102474663,-1.8155657365608766,0,1,0
1.448760654708109,-1.4734612537051859,0,0,1
-0.41373980956194734,-3.863376336419458,0,1,0
-3.26475131183048,-3.1283071845573565,0,0,1
0.2860590240504699,-6.359088643991193,0,0,1
2.032515280160865,-9.89682501202773,1,0,0
-3.092713113612522,-2.4491050649446535,0,1,0
-2.0321968067600618,-0.3036582585054499,0,0,1
1.4938782676772138,-9.893284138142294,1,0,0
1.2974368565638281,-9.211624439100294,1,0,0
3.225438312435874,-3.327771095531082,0,0,1
-1.9693492985236782,-13.485633829735686,1,0,0
-5.087953926629941,-15.209910021862669,1,0,0
1.4090324941932582,-11.528915442706424,1,0,0
1.9444777499661767,-0.7318375866262137,0,1,0
1.3054020327061513,-1.4197568601337047,0,1,0
0.9295937782846672,-4.024426418942358,0,1,0
-3.466405964486932,-4.211484566308412,0,0,1
1.7839849665248455,-0.47091701429497534,0,1,0
-0.7435326641336651,-8.572158917684886,1,0,0
-2.331627098970041,-3.800691942894983,0,0,1
2.341562214233794,-1.2841019834674514,0,1,0
1.0058295080970723,-13.793349850743537,1,0,0
-1.311947469257094,-2.2499941586903276,0,1,0
0.23695430267017814,-3.509163556743722,0,1,0
1.0501038973500108,-3.400843990051087,0,1,0
-0.800910019800806,-1.8165793297407928,0,0,1
0.16564459906922946,-11.62492258617575,1,0,0
-0.23432499377299254,-2.3659211309659507,0,1,0
-0.8592058523272738,-8.143293203964939,1,0,0
-0.7690180214421857,-10.99849840852024,1,0,0
-3.2972508287205304,-5.10293744298597,0,0,1
5.873834661305042,-9.444273878203544,1,0,0
0.08434428613233402,-1.7146281233864786,0,0,1
-0.9315020095334796,-5.476047646368313,0,0,1
-2.645287489036573,-4.9971236966490515,0,0,1
2.027763464952297,-3.483717889147912,0,0,1
0.15144970623625698,-9.119801272955602,1,0,0
-3.010521885593248,-5.977839040499926,1,0,0
-2.1964236846389493,-4.839504660695115,0,0,1
0.7395120308791956,0.555460398311685,0,0,1
-3.0030015204181275,-9.24489581561076,1,0,0
-1.1539830821713657,-9.030472464239482,1,0,0
-1.733745938708683,-2.7144152394056666,0,0,1
1.3696178131347874,-2.7459063381054127,0,1,0
-1.7256779392339952,-2.2615143066672507,0,0,1
-1.8218541877298042,-1.6336920574020586,0,0,1
-0.705761415977036,-9.142204834296674,1,0,0
0.9900083342600989,-0.14791009663519428,0,1,0
2.2035224197845436,-10.376477115827466,1,0,0
1.237600670233844,0.002050212789770578,0,1,0
1.2390896906468871,-4.612493268270396,0,1,0
-0.9660645351644227,-6.530784944276325,0,0,1
-1.080502413368664,-3.375642154215494,0,0,1
-2.340611028725313,0.14093970434135028,0,1,0
-1.420057574538014,-11.589954631012889,1,0,0
4.05056314256815,-5.72041300609416,0,1,0
0.35519846090179485,-2.0384134603413218,0,1,0
1.0857926413691157,-5.704275391515558,0,1,0
0.04066203809780555,-9.5877929148119,1,0,0
-1.2162855653252374,-4.239551101154229,0,0,1
4.902428634827927,-1.5200360114040197,0,1,0
-2.023140205871541,-3.1595434243504066,1,0,0
-1.119539423377876,-13.109471563514102,1,0,0
0.0028343011889495617,-9.919551518272913,1,0,0
-4.550914823714557,-10.538181337068842,1,0,0
-2.179448253943589,-10.759124922453642,1,0,0
-0.6374303655997624,-11.374369092053993,1,0,0
-1.315621937852643,-1.3331891377087066,0,0,1
-2.4883656949112174,-8.64114948375851,1,0,0
-1.5932064820443261,-10.325831657236806,1,0,0
-2.894007797633561,-2.907425053805557,0,0,1
-0.47438474317698676,3.1848497253885766,0,1,0
-5.148738448586217,-11.776759208053623,1,0,0
-2.32408934196245,-2.695720567768001,0,0,1
-0.7303691161132598,-6.210572017053735,1,0,0
-0.9480059387668949,-1.1965341513316565,0,1,0
-0.6488693783243328,-7.510509220781835,0,0,1
-1.1086011704248737,-13.515412879998625,1,0,0
-0.6840732745462377,-2.53512620859643,0,0,1
2.274467676413959,-5.236612370917722,0,1,0
2.771085066211559,-2.094829984103801,0,1,0
0.06494376637619403,-14.148562163947044,1,0,0
0.5569595517099168,-7.120649355013972,0,0,1
-2.8724647468277107,-7.819718294728405,1,0,0
-1.1759362260429047,-14.994632837689812,1,0,0
-1.5763963395145284,-6.478601532929018,1,0,0
0.9124983202720509,-3.9341261314255704,0,0,1
-1.5141923799350274,-9.000042949132665,1,0,0
-1.297599196912156,-11.704805577440748,1,0,0
0.7211879582914593,-0.6341126368745844,0,1,0
-2.0020441284379284,-8.579828293997698,1,0,0
-4.2568289285215,-2.329020762280846,0,0,1
-6.066665898700539,-9.559739869993415,1,0,0
-1.214971018534942,-12.762595813051856,1,0,0
0.4143881563237011,-7.782831179491155,1,0,0
-2.5421216278359795,0.2490728576887622,0,0,1
-2.925256656489145,-3.2966832773547674,0,0,1
1.65867881592646,-3.024556623576662,0,1,0
-2.343766874547663,-2.671807981773505,0,0,1
-0.17797555026877965,-4.260023596251489,0,0,1
-1.3490624980910944,-5.007301167862849,0,0,1
-0.3722727883446878,-5.344053601149941,1,0,0
-2.3764326151444672,-0.7958637296916522,0,0,1
-0.5370235837553632,0.2846754503312612,0,0,1
-1.2245800729742171,-2.3982817388079702,0,0,1
2.2407748390738265,-10.185160853953114,1,0,0
-0.7588448533500628,-4.606998403553669,0,0,1
-1.7106789353504015,-7.720638840386113,1,0,0
-1.5995502174026976,-8.383582243796937,1,0,0
1.093840966862973,-12.923285338426401,1,0,0
-1.7913853610583703,-2.6758742171265077,0,0,1
-3.9394928694567444,-3.661099452763159,0,0,1
-3.858839172449712,-1.713444304410248,0,0,1
-4.197107007322759,-1.6135256419727457,0,1,0
-5.113362995178168,-13.9361579480371,1,0,0
0.27468614125188484,-2.1056800331880434,0,0,1
1.2787868278705734,-1.6921865386081616,0,1,0
3.170590525667593,-11.284974785448416,1,0,0
0.5896741211806877,-1.5584570582584871,0,1,0
1.6649543606842934,-0.5041573526142913,0,1,0
-3.494979409711199,-9.83404764594837,1,0,0
-1.1096431911577405,-6.8135793114688,0,0,1
-5.457523525803991,-10.810975063068765,1,0,0
-2.289701080824099,-5.308677659084658,0,0,1
0.20464428621811548,-7.020319986494398,0,1,0
-4.188063571813949,-12.705360340320148,1,0,0
0.7293869579194805,-5.57747913809857,0,1,0
-1.2283125343464356,-11.237213469703644,1,0,0
0.4305022844706845,-3.1597944250266417,0,0,1
-4.5636599455175535,-6.828220321106716,0,0,1
-4.513172763859412,-7.857167657638372,1,0,0
-1.4294519926540707,-0.6459916575667978,0,1,0
-3.459021792563721,-3.4965692186624366,0,0,1
-0.08046109824348058,-8.382706432523834,1,0,0
-4.229229289214308,-11.02368184570446,1,0,0
-4.762385746904522,-5.464559347686853,0,0,1
-1.2600332166262822,-8.523866145546641,1,0,0
-2.752395466753857,-3.068679905941254,0,0,1
-2.140773064519075,-13.382029488902306,1,0,0
-0.7251863680026072,-2.0995918141490115,0,0,1
-0.000801986267070065,-3.5749793350854455,0,1,0
3.885213597413742,-3.016813075649926,0,1,0
-1.9355384859413691,-4.61883981427646,0,0,1
-1.8355883953591983,-14.00193278369378,1,0,0
-1.7316764046953859,-0.9359154138203982,0,1,0
1.4429927380060126,-0.022487151133988137,0,1,0
-2.4011934186503128,-1.5297748200857788,0,0,1
-0.40715863754409276,-7.5944002323473985,1,0,0
1.6834356534382882,-11.739314285274714,1,0,0
-3.9140375387785054,-5.17763646500403,0,0,1
3.1042679873411454,-0.36799373195211393,0,1,0
-5.168263856957006,-10.022259563854119,1,0,0
-1.2277342262909792,-1.9286346396817016,0,1,0
1.1488938402953726,-4.064919539784852,0,0,1
-1.2840077820827143,-11.944804344828404,1,0,0
-1.6891418768550155,-11.182173619060437,1,0,0
-2.1986583583950092,-6.546594962179375,0,0,1
-0.9777076065260638,-7.951336401517235,1,0,0
-0.1439514596560152,0.9494138932897078,0,1,0
-1.656890786730457,-5.6373662070207065,0,0,1
-1.286491222974813,2.4022160610425596,0,1,0
-2.8207629080981693,-2.509587589553639,0,1,0
-4.30094310584684,-7.773715833877553,0,0,1
1.1137037281461173,-2.1518539310553217,0,1,0
0.7217068653335428,-6.792755896003978,0,0,1
1.7963204445720244,-3.809256261523563,0,1,0
-1.5714444978067752,-2.335322656370052,0,0,1
-0.6034969695957538,-2.5926454916804644,0,0,1
-4.281282527916205,-3.5643489323941937,0,0,1
2.983113961405447,-2.981369346550439,0,1,0
0.19413566168957153,-5.224838252887431,0,0,1
-2.6087092752334256,-10.055685101966116,1,0,0
-0.6192843890986289,-4.583391849454538,0,0,1
-0.5145422462663494,-0.2628697487485099,0,1,0
-1.349472689162355,-8.089087858568165,1,0,0
-5.4883028314135816,1.117320674572027,0,0,1
-1.403372126404024,-11.387269667695492,1,0,0
0.18732449487727687,-0.532347782795674,0,1,0
-2.9383725351894823,-9.30605492662551,1,0,0
-0.13803491939173407,-10.603472564828465,1,0,0
-1.13865946601722,-10.411391977373368,1,0,0
-1.8857969213033723,-8.623399851060205,1,0,0
-1.6382194735569655,-5.3118939594773025,0,0,1
-5.016283266287452,-6.019106031481238,1,0,0
-1.4632657863786518,-3.847213749762615,0,0,1
1.3425102114597758,-13.481628755062975,1,0,0
0.1310369053945204,-3.5686145018960618,0,0,1
-1.048776269011241,-2.0687917904679436,0,0,1
0.5108450908188977,-9.743617075037106,1,0,0
-3.0363460665933397,-8.455595178736942,1,0,0
-4.790080651014353,-2.0677461115042015,0,0,1
-2.938626946770431,-1.412015999669711,0,0,1
-3.6336509256010783,3.365700904017573,0,0,1
1.5629533021149367,-2.37256513155944,0,1,0
-4.837303239809609,-10.483058342473083,1,0,0
2.2592951176594154,-1.1354441545365104,0,1,0
-1.6466151047190876,-7.441765904703699,1,0,0
-3.222336509516171,-5.353967463291951,0,0,1
0.4716657459433047,-3.216632074013817,0,0,1
-2.501425695758901,-4.907937637097845,0,0,1
-1.2670763029482275,-2.4847364937026337,0,0,1
-2.215502459329517,-2.947611872432499,0,1,0
-3.6701017470096917,-10.457336451825903,1,0,0
0.6647680713583749,-0.4011526342425571,0,1,0
-5.087744243045787,-11.877756120076329,1,0,0
-0.3529825374580513,-8.86176727738298,1,0,0
-4.271786642311663,-8.961290656926675,1,0,0
-1.198056229986678,-6.208580179633591,0,1,0
0.350310125714828,-13.63132009376771,1,0,0
1.6772025961526182,-9.842315198002485,1,0,0
0.08663872582549659,-0.727885361829274,0,1,0
0.22821998832412715,-9.409624798531947,1,0,0
-2.031440803317912,-9.630416889230135,1,0,0
-3.0861061222030153,-1.2775478019949653,0,0,1
-0.5270101350918427,-9.752434892048537,1,0,0
0.8664884761071979,0.420525471345194,0,1,0
-0.9492245891239968,-1.387938863194666,0,0,1
-2.0077745494315615,-12.015545130106648,1,0,0
0.06473706546027858,-2.916113190756321,0,1,0
1.879958458347514,-1.7464633873716588,0,0,1
-1.4899937003039887,-1.9994043465476903,0,0,1
3.3629537057961203,0.45213296185393714,0,1,0
-2.7186096400132795,-10.64830455260019,1,0,0
-1.7688001771046153,-12.445018457569592,1,0,0
6.012816967008081,0.3626156898656112,0,1,0
-2.4528778681138412,-6.0124426746320765,1,0,0
0.23062071091501424,-1.9087101476567443,0,0,1
-3.996155127845048,-3.5585277598246217,0,0,1
-2.8962741546302313,-0.14922444271755464,0,1,0
0.9259365142605316,-10.304078328496344,1,0,0
-0.8577767872661817,-3.2913233272876825,0,1,0
3.7417281601835626,-11.868215687056855,1,0,0
-0.41953141924237003,1.8543397657508578,0,1,0
1.4288870540533232,-0.03496798594935857,0,0,1
2.2580473284980407,3.17610399822789,0,1,0
1.0927280654683393,-4.861046065015875,0,0,1
-1.3319691456262934,-6.385055731205581,0,0,1
3.671082091052063,-2.5460462773148684,0,1,0
-0.8141352401604252,-9.94328565558343,1,0,0
-0.0009205566668541998,-1.5744316170490995,0,0,1
-1.7411141688100216,1.6199297276998195,0,1,0
0.7721222007944668,-4.759326299737278,0,0,1
1.9967501113202613,-1.144098394070778,0,1,0
-0.9298205124763688,-8.18877471471923,1,0,0
-0.531795301421514,-1.7169653435841268,0,0,1
-1.9642678303404724,-5.931822113054372,0,0,1
-2.0655926657351773,-0.366156106595369,0,1,0
-0.612108222512041,-5.031317426457293,0,0,1
-1.9388785076718897,-3.7459014076698303,0,0,1
0.7092443280384937,-3.437635055090843,0,0,1
-1.0624985956643687,-5.691593682459933,0,1,0
-1.6936509309264565,-2.6649992289934854,0,0,1
-2.2489473789861005,-5.4815491785683825,0,0,1
-1.4270750518375437,-7.226687525646292,1,0,0
-0.5075978897772546,0.1609083589151823,0,1,0
4.759250465826794,0.922938899023765,0,1,0
-1.584743821775108,-9.370168269275991,1,0,0
-5.062105817027672,-5.798111642267692,1,0,0
1.0943016327033273,-13.683561694592617,1,0,0
-4.9809099047428775,-8.820499235444334,1,0,0
1.0589213862296214,-3.93102806676795,0,0,1
-4.635009068989838,-2.0129372508913,0,0,1
2.555533434251532,-2.3616997721073174,0,1,0
-2.0634646438926025,-9.049817010343432,1,0,0
-0.6221103180481482,-6.047483598547895,0,0,1
-4.092675383095475,1.0503757927630542,0,0,1
-4.2180180048423,-10.393364868174217,1,0,0
-2.917900357393062,-10.14675389313707,1,0,0
2.723395204978595,-3.542322736466899,0,1,0
0.3399621447001073,-4.828886295372934,0,0,1
-2.515003378137217,-9.550235128364585,1,0,0
-2.913755948826889,-3.8024054631552153,0,0,1
2.011548549226042,-4.9971291729193315,0,0,1
-3.0039081106125303,-10.573286843641744,1,0,0
-0.3801619866844329,-8.033948844523545,1,0,0
-0.2897536428051031,-4.738750949613359,0,1,0
0.2605982301528291,-1.6177915365347133,0,0,1
1.3239402548773591,-1.7643262324177813,0,1,0
-0.8723065972918507,0.8770913434875975,0,1,0
-0.09734668128038537,-1.1692348623669915,0,0,1
3.6182170982176274,-1.3920663939225373,0,1,0
1.5039435147085287,-2.262660897839667,0,1,0
-0.6851687010895261,-4.059104198921433,0,0,1
-0.5023056738373362,-0.18752643832437244,0,0,1
-1.0811034265175263,-14.289927469095622,1,0,0
-1.0304546643882357,-7.968471077337069,1,0,0
-2.009060140385242,-11.233434318772963,1,0,0
-5.012713985961383,-15.75456955592865,1,0,0
-0.45292680060423596,2.699846009429599,0,1,0
1.49305138346045,-8.839924536882693,1,0,0
-3.044174929441838,-10.630042295222722,1,0,0
-0.18557835013829949,-10.014111100217036,1,0,0
-2.578512276283692,-14.337982279176085,1,0,0
1.0707577264808594,-7.042164452889287,1,0,0
-3.2714380125517333,-2.4228247775646237,0,0,1
-0.6271918125455447,-7.720808171073138,1,0,0
-5.08514259359873,-3.954456842771733,0,0,1
2.4293078091495093,1.7375657811036573,0,1,0
-0.19013424693626257,-4.584853357994239,0,1,0
-2.1003754406052577,-9.921359696455669,1,0,0
-2.337053749192342,-7.636450722563362,1,0,0
4.4993199111354745,-3.8744176988692973,0,1,0
-1.8922401966218043,-10.59974173749819,1,0,0
0.6662959533676864,-1.175415064670673,0,1,0
3.0504381304212735,-9.087137550772415,1,0,0
2.6741499910521602,1.8014435732770409,0,1,0
-0.9997936132715894,-9.624262407288212,1,0,0
-0.29072348581319263,-2.1853379420820245,0,1,0
0.5526105226615705,-1.8517945744275162,0,1,0
1.3656961969727746,0.4924712373893829,0,1,0
0.6686023912232238,-0.517294635158558,0,1,0
3.526745685515266,-1.7006036646832154,0,1,0
-0.9102940581987367,1.5034038207720584,0,1,0
-0.8462900340597562,-5.556255285111769,0,0,1
1.4925469293462112,-1.8550316497352115,0,1,0
-0.26564874909928804,-5.501804774431668,1,0,0
-0.1782644381340519,-5.394369123619609,0,1,0
0.1508132528050552,-13.26674583047842,1,0,0
-2.2472260527472363,-3.390301267324246,0,0,1
1.7053460945444945,-1.710435864406574,0,1,0
-0.12694974696722827,-6.574684574876041,0,0,1
2.081632152791454,-3.637568928940028,0,1,0
-0.49575626858249067,-8.323953377429408,1,0,0
-0.6168087780798277,-3.310659730256051,0,0,1
-1.818215877591952,-5.018741785668965,1,0,0
-1.2555087167570513,-8.65478467331367,1,0,0
-2.506078492761724,-0.7979867912066676,0,0,1
1.291589721288299,-9.81569768223373,1,0,0
3.6607937029497593,-2.059466782017657,0,1,0
-0.8846913246673433,-6.061239714260808,0,0,1
-5.132648504302038,-4.644985359393536,0,0,1
2.2002525525915235,-4.080887235020328,0,0,1
-2.8878685988671187,-1.0589510570271905,0,0,1
-5.121597411360614,-10.376042799238478,1,0,0
-1.077022227707629,-1.2147507442340189,1,0,0
-4.658877476160522,-10.869369437783584,1,0,0
-1.17241420204303,-6.820640207008971,1,0,0
2.390563488569725,-8.600095618611954,1,0,0
2.0564557495792437,-2.74654655794762,0,1,0
-3.6091555561573365,-11.233673851489616,1,0,0
2.7218418707253402,-3.3639233224382106,0,1,0
-1.0855307400714818,-5.1239783427367955,1,0,0
-1.2463697828421383,-0.2578541409650179,0,1,0
0.8590617965428906,-0.7408707495058582,0,1,0
-3.867491347118342,-9.547406022745193,1,0,0
1.1273876462050518,-4.185006615913235,0,0,1
0.8217799285724814,-0.1076428107185663,0,1,0
2.543858333304926,-2.9265965259085136,0,0,1
-0.23898595786391486,-2.5919883551644363,0,1,0
1.1990256677789723,-10.960568064927338,1,0,0
-1.2390917193666229,-11.702460481232944,1,0,0
-3.687364085805407,-1.9007438990804966,0,1,0
-5.600410199585773,-1.2166254267710839,0,0,1
-0.9737017249275158,-12.94881400716724,1,0,0
-0.9460061406477248,-4.102782353258844,0,0,1
3.1912041323713973,-2.9873633611005013,0,0,1
-2.0023900152295973,-1.5169932489865152,0,0,1
-1.78566173692895,-2.6605365272815744,0,1,0
-0.22404423617604352,-12.832570925213417,1,0,0
-1.4272594602819013,-2.1499819856643656,0,1,0
-3.0602599807661095,-6.122076294344768,0,0,1
-0.7945209518456404,-3.885264217260469,0,1,0
-0.7903530554831041,-0.22165316212763564,0,0,1
1.7496869710776046,3.3296760150837574,0,1,0
-0.9867789435666184,-1.212043648206632,0,0,1
-3.3651595965708796,-3.27066664170955,0,0,1
1.6588561467338416,-11.08945090320221,1,0,0
3.216797396935386,-1.2352840616015444,0,1,0
2.4690027956129725,-1.1714462570983546,0,1,0
-2.3045479097313875,0.2362034776441011,0,1,0
3.3726798450824402,-10.749581618715085,1,0,0
-0.6427008252440705,0.8931648675320076,0,1,0
-2.5273206216499378,-5.161933749277693,0,0,1
-3.046572182284942,-1.7312879482536039,0,0,1
-3.6962578857741444,-3.9069414137079326,0,0,1
-0.5319244148347084,-5.148834839290352,0,0,1
-0.6495497934802454,-5.749058952916146,1,0,0
-0.7333693997260415,-9.161606893296256,1,0,0
2.3010930920052584,-1.0373142568546898,0,1,0
0.11313136469558094,-8.952252337903314,1,0,0
-2.8170416380021397,-6.563476429976561,1,0,0
-2.9323046719490904,-9.322626708933369,1,0,0
-4.077025211232066,-2.023716845490128,0,0,1
1.2184096145767116,-7.067853214255814,1,0,0
3.1663992657878794,-2.4526186770818654,0,1,0
-1.217563494574216,-1.2283766376182483,0,0,1
1.2103723943934965,-7.106647865427674,1,0,0
-2.5494605675186497,-8.46468287807531,1,0,0
1.8419573004065635,-3.1812387882535065,0,1,0
-0.009906216533264622,0.13858366183127968,0,0,1
0.9853901947067718,-8.740865677947694,1,0,0
0.27885815158707095,-7.428279462312084,1,0,0
-2.51650276657874,-1.3572621296890341,0,0,1
0.9673523626678544,-1.705480747479408,0,0,1
3.2604741910067148,-0.12225710188265326,0,1,0
-2.053396173142898,-10.244436702050317,1,0,0
-1.002036903556499,-11.742283544118804,1,0,0
2.0596743593463414,-1.109482357430449,0,1,0
0.9190222500247256,-3.511446306320627,0,1,0
-3.417276831036296,-1.180063670448833,0,1,0
0.6943344914965852,3.9888777632707333,0,1,0
-1.7747662113287,-3.0569043520238117,0,0,1
2.192038001904523,0.9710523808726124,0,1,0
1.0309592220978434,-9.990536282131183,1,0,0
-1.0164355514717065,-11.200591710805954,1,0,0
-2.4173599961750365,0.35535380080491863,0,1,0
-1.1701892833977978,-5.8179170261374935,0,0,1
-0.3735606141777805,-6.065296293271291,0,0,1
-2.115972804701773,-13.246544431240778,1,0,0
-0.861780304166679,-8.79217369944048,1,0,0
-3.8303270649254464,-11.282475991224242,1,0,0
-4.389651522371519,-7.199509317089529,1,0,0
-2.599036164204807,-1.9892611379895337,0,0,1
1.0757198704695914,-5.83904453835646,0,1,0
-0.15476380090120911,-9.810505478029086,1,0,0
-0.41415729250228495,-2.8664921340841207,0,1,0
1.3549198126797668,-2.7630595604839163,0,1,0
-1.6122809773464861,-0.24164400671179198,0,1,0
-1.6988533717180658,-6.534788069201657,1,0,0
1.9531777545286313,-4.022959481231435,0,1,0
-0.973794707706977,-6.000353646041422,0,0,1
-0.7549132308608008,-3.0765112517811724,0,0,1
-1.4572263568823605,-11.51169274245241,1,0,0
-1.7429400325284692,-9.733924331714288,1,0,0
-0.5096875196351651,-4.646647800987854,0,0,1
-3.5067045817375693,-8.965469314232303,1,0,0
1.401776122247862,-1.6868343112221316,0,1,0
-3.0162227775330708,-3.7320223746314634,0,0,1
-4.0235861865869555,-2.4638864424632825,0,0,1
-0.21471813684322494,-4.758160256062001,0,1,0
-1.704354106148603,-6.325830328384344,0,0,1
-3.615932414608409,-1.2098156627358199,0,0,1
-4.972887275860112,-7.03391179610279,0,0,1
-2.4035041294979336,-4.007321102373194,0,1,0
5.341258159335562,-12.315210195613167,1,0,0
0.49507562964049634,-14.10377200808233,1,0,0
-4.452212371259439,1.520502942699478,0,0,1
-2.487502408155869,-7.970801227772293,1,0,0
0.23808798901581263,2.1118116136546354,0,1,0
-3.567703618953528,-8.888085092106046,1,0,0
-2.8894708408684022,-2.098180011073693,0,0,1
0.157252611081814,-8.161474336319213,1,0,0
-0.19416346906831183,-8.311323275591855,1,0,0
5.8952564580033515,-2.503408685101636,0,1,0
-1.4746077972605567,-7.441452051273361,1,0,0
-1.8775536435862508,-8.005441210152954,1,0,0
-1.8235507595147211,-1.9757823153629275,0,0,1
-2.475416474412798,-8.80560214351809,1,0,0
-3.877780224336035,-3.8115323786115987,0,0,1
-0.10131262737458768,-10.729356152729196,1,0,0
3.6470045254245393,0.06748097380998574,0,1,0
-2.4069810528827524,-3.439640652997283,0,0,1
-0.635393487252331,-2.7796777456166195,0,1,0
1.1060715336465226,-4.437850571847319,0,0,1
5.315628188524665,1.3880972062385224,0,1,0
-1.9487183771175847,0.5002400007441357,0,0,1
-3.193107857868492,-6.20384767450097,0,0,1
-0.7184260956465173,-4.8454520780552075,0,0,1
2.524630704556025,-1.6258390671541214,0,1,0
-1.8993502219105274,-1.8484728544661866,0,0,1
-0.8853653764043081,-2.2877039030095023,0,1,0
2.637529282401534,0.24387009732842024,0,1,0
-1.1979189897217497,-1.9375995290513468,0,0,1
-4.178424229600672,-3.3582491592128054,0,0,1
-3.2853519192275957,-6.384893535758302,0,0,1
-3.937250739386739,-3.377471915873883,0,0,1
4.007616057905668,0.8553541931490423,0,1,0
-1.3323045186205018,-2.977018649354535,0,0,1
-0.7015309534305321,-3.893604066587832,0,1,0
-2.4170472833074608,-0.48056409157421864,0,0,1
-0.5518627009790646,0.3473708417581074,0,1,0
-2.6053499413285675,-3.4948757969536404,0,0,1
-0.2535990685412588,-10.15116361435761,1,0,0
1.9449089594635725,-0.563914539313786,0,1,0
0.930147833825912,-0.4682177474175926,0,1,0
-0.2538840888079097,-1.7499097658068756,0,1,0
-1.4852463690893918,-3.1809366923822004,0,0,1
1.5041170308907645,-0.43412123714438333,0,1,0
-2.4052802740014663,-9.12838694828279,1,0,0
-1.2893654924312257,-2.411181888734654,0,1,0
-0.8852314141394456,-3.0306079398734154,0,0,1
2.5170927316118545,-1.5202573683955638,0,0,1
-1.0723200881171162,-1.3738435180482678,0,0,1
-1.5270496498117814,-11.640643216447666,1,0,0
0.6901187890610428,-2.239262028781491,0,1,0
0.05059532293985658,0.6260052956696844,0,0,1
-1.0090854966558016,-2.910759827936464,0,0,1
-2.833444751335384,-1.5445164854916362,0,0,1
1.3747221910718856,-11.162695524816659,1,0,0
-3.8090068554935264,-9.846677343563533,1,0,0
4.4898480875964335,-1.4430544451710445,0,1,0
0.12574146201146952,-1.48531433260029,0,1,0
-2.5775659840555774,-1.3186135813161686,0,1,0
-3.6699126657413594,-8.78614412764726,0,0,1
1.2191680188408918,3.6397700896259915,0,1,0
-2.4571895439799314,-4.549321886002545,0,0,1
-7.54440580913025,-2.13972492341734,0,0,1
0.5293537251959193,-4.337911623419183,0,1,0
-0.675869204042949,-2.055178657993027,0,1,0
0.11213091287983068,0.8982621723558375,0,1,0
0.4375642494151507,-1.6862437627714706,0,1,0
-0.1257420808490568,-12.894255646136383,1,0,0
-1.5216773470405909,-6.417974435144569,0,0,1
1.655254063986901,-10.152830040489869,1,0,0
-2.1187349214653026,-9.74613316031566,1,0,0
-1.0050385793800733,-4.786718747545041,0,0,1
-2.3178933527019776,-5.534894273255237,0,0,1
2.1892226236214305,-1.6388523472012368,0,1,0
